,date,id,activity,circumplex.arousal,circumplex.valence,mood,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,screen,sms,productivity_attribute,social_app,productivity_to_social_app_ratio,social_phone,activity_3day_avg,circumplex.arousal_3day_avg,circumplex.valence_3day_avg,mood_3day_avg,appCat.builtin_3day_avg,appCat.communication_3day_avg,appCat.entertainment_3day_avg,appCat.finance_3day_avg,appCat.game_3day_avg,appCat.office_3day_avg,appCat.other_3day_avg,appCat.social_3day_avg,appCat.travel_3day_avg,appCat.unknown_3day_avg,appCat.utilities_3day_avg,appCat.weather_3day_avg,call_3day_avg,screen_3day_avg,sms_3day_avg,productivity_attribute_3day_avg,social_app_3day_avg,productivity_to_social_app_ratio_3day_avg,social_phone_3day_avg,activity_7day_avg,circumplex.arousal_7day_avg,circumplex.valence_7day_avg,mood_7day_avg,appCat.builtin_7day_avg,appCat.communication_7day_avg,appCat.entertainment_7day_avg,appCat.finance_7day_avg,appCat.game_7day_avg,appCat.office_7day_avg,appCat.other_7day_avg,appCat.social_7day_avg,appCat.travel_7day_avg,appCat.unknown_7day_avg,appCat.utilities_7day_avg,appCat.weather_7day_avg,call_7day_avg,screen_7day_avg,sms_7day_avg,productivity_attribute_7day_avg,social_app_7day_avg,productivity_to_social_app_ratio_7day_avg,social_phone_7day_avg,productivity_to_social_ratio,social_attribute,mood_quantiles
10,2014-03-30,AS14.01,0.049092970521542,-0.5,0.75,7.5,229.791,438.07,31.269,0.0,0.0,0.0,74.003,167.685,0.0,66.477,38.296,0.0,5.0,489.43400049209635,1.0,0.0,302.8775,0.009952526448839037,3.0,0.10780382423602912,-0.06666666666666665,0.7999999999999999,7.133333333333333,624.4786666666666,2112.0319999999997,63.144000000000005,43.794999999999995,77.67866666666667,24.02733333333333,66.048,475.4653333333333,157.525,0.0,165.16033333333334,0.0,3.6666666666666665,2707.980666478475,1.0,33.91116666666667,1293.7486666666666,0.13321532125155092,2.3333333333333335,0.10639943981276166,0.15714285714285717,0.6142857142857142,6.792857142857143,599.9742857142858,3165.777285714286,44.70657142857143,43.46842857142857,33.29085714285714,10.727428571428572,56.21585714285714,894.4498571428572,72.51142857142857,11.363714285714286,113.127,4.340857142857143,5.642857142857143,3615.4807143551957,1.0,27.09792857142857,2030.1135714285715,0.08080129155065738,3.3214285714285716,0.005001150264560849,198.954,Q3
11,2014-03-31,AS14.01,0.07050548088338955,0.0,0.6,7.4,813.68,3221.253,231.92600000000002,41.254999999999995,51.176,0.0,110.27,896.891,183.381,29.29,158.082,0.0,6.0,3026.7320001125345,1.0,41.254999999999995,2059.072,0.03825110517440045,3.5,0.07099793408684393,-0.3,0.7833333333333333,7.3,435.93199999999996,939.061,60.470666666666666,29.721999999999998,77.67866666666667,0.0,71.205,384.43799999999993,141.75366666666667,22.159000000000002,135.325,0.0,4.666666666666667,1482.514666716258,1.0,14.860999999999999,661.7494999999998,0.05611271290301986,2.8333333333333335,0.09302113334368714,0.05714285714285716,0.6071428571428571,6.892857142857143,555.528,2845.4251428571433,48.59814285714286,37.267999999999994,33.29085714285714,10.727428571428572,60.98714285714285,825.6314285714286,72.51142857142857,20.860428571428574,114.29985714285714,0.0,5.428571428571429,3288.217428547995,1.0,23.997714285714284,1835.5282857142859,0.0723272506614951,3.2142857142857144,41.255885099091266,1128.817,Q3
12,2014-04-01,AS14.01,0.118443242712736,0.2,0.0,6.0,983.961,4740.233,185.362,184.48,234.741,3.159,72.999,3283.515,230.849,0.0,309.149,0.0,1.0,5049.953001022339,1.0,187.63899999999998,4011.874,0.05463719976248078,1.0,0.06260042050226707,-0.09999999999999999,0.7833333333333333,7.633333333333333,490.8166666666666,1723.8676666666668,112.99166666666667,13.751666666666665,17.058666666666667,0.0,90.12133333333333,512.4879999999999,78.60533333333333,31.92233333333333,144.41166666666666,0.0,5.0,1650.7036669254303,1.0,6.875833333333333,1118.1778333333332,0.01727852802941521,3.0,0.09181319402480022,-0.05714285714285713,0.6928571428571428,7.092857142857143,567.2742857142857,2581.2287142857144,71.68914285714285,38.28928571428571,40.60171428571429,10.29742857142857,67.23171428571428,759.0751428571429,93.708,25.04471428571429,135.44528571428572,0.0,4.857142857142857,2870.0795712811605,1.0,24.29335714285714,1670.1519285714287,0.07389781840195883,2.9285714285714284,187.63928819465357,3468.877,Q1
13,2014-04-02,AS14.01,0.10191661063822348,0.3333333333333333,0.6666666666666666,6.5,939.22,5207.388,220.68,107.011,0.0,0.0,141.817,1603.273,0.0,0.0,161.854,0.0,4.0,5997.365000009536,1.0,107.011,3405.3305,0.059700879485945144,2.5,0.07934723137255585,-0.09999999999999999,0.45,6.966666666666666,675.8106666666666,2799.8520000000003,149.519,75.24499999999999,95.30566666666668,1.053,85.75733333333334,1449.3636666666669,138.07666666666668,31.92233333333333,168.509,0.0,4.0,2855.3730005423226,1.0,38.148999999999994,2124.607833333333,0.03428027712857342,2.5,0.09468021264226154,-0.09999999999999999,0.6214285714285713,6.985714285714287,644.2197142857142,2733.6437142857144,95.58857142857143,58.493,74.13614285714286,10.748714285714286,73.13442857142857,1051.9697142857142,126.68642857142856,13.681,147.76757142857144,0.0,3.952380952380952,3116.2880001408716,1.0,34.62085714285714,1892.8067142857144,0.0765677395780079,2.4761904761904767,107.0115479593173,1823.953,Q1
14,2014-04-03,AS14.01,0.04923847270844108,-1.2,0.0,6.4,1020.854,7508.426,272.906,13.032,0.0,0.0,143.313,2395.011,19.082,0.0,136.328,0.0,4.0,6796.703999757767,1.0,13.032,4951.7185,0.005630137566074151,2.5,0.09695511141144969,0.17777777777777778,0.4222222222222222,6.633333333333333,912.2869999999999,4389.624666666667,212.65600000000003,110.91533333333332,95.30566666666668,1.053,108.36200000000001,1927.8929999999998,138.07666666666668,9.763333333333334,209.69500000000002,0.0,3.6666666666666665,4691.35000038147,1.0,55.98416666666666,3158.7588333333333,0.05086306147427546,2.3333333333333335,0.09476711106628262,-0.023809523809523798,0.6309523809523808,6.971428571428571,691.4411428571428,2849.0057142857145,122.66700000000002,66.30442857142857,74.13614285714286,10.748714285714286,85.31899999999999,1053.9657142857143,126.68642857142856,13.681,166.12314285714282,0.0,3.857142857142857,3241.06085729599,1.0,38.52657142857142,1951.4857142857145,0.08031252494661688,2.4285714285714284,13.032374683813696,2667.917,Q1
15,2014-04-04,AS14.01,0.12668931120732582,0.2,0.4,6.2,881.979,2957.743,33.656,0.0,0.0,0.0,58.754,989.112,47.657,0.0,128.692,0.0,2.0,3295.006999969483,1.0,0.0,1973.4275,0.0019516612540594553,1.5,0.08986610868646687,-0.2222222222222222,0.2222222222222222,6.3,981.3450000000001,5818.682333333333,226.316,101.50766666666665,78.247,1.053,119.37633333333333,2427.2663333333335,83.31033333333333,0.0,202.44366666666667,0.0,3.0,5948.007333596547,1.0,51.280333333333324,4122.974333333333,0.03998940560483336,2.0,0.07901394417190313,-0.22380952380952376,0.5166666666666667,6.885714285714286,723.6444285714286,3356.354714285714,156.04085714285716,62.134857142857136,74.13614285714286,0.45128571428571423,97.43057142857141,1333.1434285714288,122.65328571428572,13.681,167.34114285714284,0.0,4.142857142857143,3616.89971443585,1.0,31.29307142857143,2344.7490714285714,0.04665106581399431,2.5714285714285716,0.0009767838025802722,1022.7679999999999,Q1
16,2014-04-05,AS14.01,0.1190023022034455,-0.4,0.6,6.8,451.499,1208.282,0.0,0.0,0.0,0.0,81.133,363.208,187.945,0.0,118.956,0.0,3.0,1882.5119998455052,1.0,0.0,785.745,0.005476331296138091,2.0,0.09261479818466349,-0.22222222222222224,0.35555555555555557,6.366666666666667,947.351,5224.519,175.74733333333333,40.01433333333333,0.0,0.0,114.628,1662.4653333333333,22.246333333333336,0.0,142.29133333333334,0.0,3.3333333333333335,5363.025333245595,1.0,20.007166666666667,3443.4921666666664,0.02242755943535958,2.1666666666666665,0.0834412712533611,-0.10952380952380951,0.4880952380952381,6.857142857142857,756.9234285714285,3655.0561428571427,150.2255714285714,49.39685714285714,40.845285714285716,0.45128571428571423,98.17814285714284,1401.1964285714287,76.20057142857142,13.681,167.03685714285712,0.0,3.7142857142857144,3727.3057145050593,1.0,24.92407142857143,2528.126285714286,0.024822208879543593,2.357142857142857,0.0027456837850898387,363.208,Q1
17,2014-04-06,AS14.01,0.06440779944246815,-0.75,0.5,6.5,489.216,1444.189,0.0,0.0,114.406,0.0,65.636,123.714,0.0,0.0,46.249,0.0,4.0,2391.862000226975,1.0,0.0,783.9515,0.01590912706619788,2.5,0.09831002870640415,-0.4666666666666666,0.3333333333333333,6.466666666666666,784.7773333333334,3891.483666666667,102.18733333333331,4.344,0.0,0.0,94.39999999999999,1249.1103333333333,84.89466666666667,0.0,127.992,0.0,3.0,3991.4076665242515,1.0,2.172,2570.2969999999996,0.004352710038757233,2.0,0.0906983415535862,-0.19523809523809524,0.4309523809523809,6.685714285714286,760.1405714285714,3611.627857142857,139.39985714285714,49.39685714285714,40.845285714285716,0.45128571428571423,97.46985714285714,1385.527857142857,95.55914285714286,13.681,150.19385714285713,0.0,3.5714285714285716,3791.101000172752,1.0,24.92407142857143,2498.5778571428573,0.0250856915697053,2.2857142857142856,0.008018345975592155,123.714,Q1
18,2014-04-07,AS14.01,0.050670621174317886,-0.6666666666666666,0.25,6.5,735.223,2690.637,14.201999999999998,46.128,0.0,0.0,73.053,876.78,60.247,0.0,5.064,0.0,1.0,2388.80299949646,1.0,46.128,1783.7085000000002,0.05389582320808258,1.0,0.10336647095107983,-0.31666666666666665,0.5,6.5,607.5646666666667,1870.0713333333333,11.218666666666666,0.0,38.13533333333333,0.0,68.50766666666667,492.01133333333354,78.534,0.0,97.96566666666666,0.0,3.0,2523.127000013987,1.0,0.0,1181.0413333333333,0.007779039872131808,2.0,0.09288617425657567,-0.23095238095238096,0.3952380952380952,6.542857142857144,797.2012857142856,3755.3591428571426,134.93285714285713,49.39685714285714,57.18900000000001,0.45128571428571423,96.27457142857142,1379.2462857142857,95.55914285714286,4.184285714285714,151.32999999999998,0.0,3.4285714285714284,4062.876428706306,1.0,24.92407142857143,2567.302714285714,0.025936634515042276,2.2142857142857144,46.12912109885625,890.982,Q1
19,2014-04-08,AS14.01,0.07532705826134849,-0.4,0.3333333333333333,6.6,715.51,4354.424,127.95700000000001,19.131,0.0,0.0,50.412000000000006,1036.991,0.0,0.0,36.143,0.0,1.0,5578.904001951219,1.0,19.131,2695.7075,0.01810791911893246,1.0,0.07802690760674386,-0.6055555555555555,0.45,6.6000000000000005,558.6460000000001,1781.036,4.733999999999999,15.376,38.13533333333333,0.0,73.274,454.56733333333347,82.73066666666666,0.0,56.75633333333334,0.0,2.6666666666666665,2221.058999856313,1.0,7.688,1117.8016666666667,0.02509376052347285,1.8333333333333333,0.09005262286956542,-0.3261904761904762,0.34523809523809523,6.4142857142857155,785.9931428571427,3679.5568571428566,103.82942857142856,50.092999999999996,49.87814285714286,0.45128571428571423,90.95785714285714,1376.3732857142857,77.96857142857142,0.0,129.47028571428572,0.0,2.7142857142857144,3971.7437143325806,1.0,25.272142857142857,2527.9650714285713,0.028171594234139726,1.8571428571428572,19.13185767118259,1164.948,Q1
20,2014-04-09,AS14.01,0.12038411453232876,-0.8,1.0,7.4,808.373,3989.165,31.185000000000002,0.0,0.0,0.0,42.256,2148.623,0.0,0.0,31.395,0.0,4.0,6106.71100139618,1.0,0.0,3068.8940000000002,0.0009166709444644075,2.5,0.06346849295937818,-0.6055555555555555,0.3611111111111111,6.533333333333334,646.6496666666667,2829.75,47.38633333333333,21.753,38.13533333333333,0.0,63.03366666666667,679.1616666666667,20.082333333333334,0.0,29.152,0.0,2.0,3453.189667224884,1.0,10.8765,1754.4558333333334,0.029304289797737647,1.5,0.08389316794793863,-0.41190476190476194,0.39285714285714285,6.5,747.643,3624.4412857142856,95.6287142857143,26.471714285714285,16.343714285714288,0.0,87.73114285714284,1055.4412857142856,44.99014285714286,0.0,90.46942857142858,0.0,2.7142857142857144,4047.308143036706,1.0,13.235857142857142,2339.9412857142856,0.022953125570775678,1.8571428571428572,0.000458545639964637,2179.808,Q3
21,2014-04-10,AS14.01,0.07896310519489107,-0.4,0.8,7.4,569.488,2129.187,80.96799999999999,0.0,1.059,0.0,66.89,960.095,0.0,0.0,184.397,0.0,7.0,2450.621999502183,1.0,0.0,1544.641,0.0019174297238038352,4.0,0.08212726465599839,-0.6222222222222222,0.5277777777777778,6.833333333333333,753.0353333333334,3678.0753333333328,57.78133333333333,21.753,0.0,0.0,55.24033333333333,1354.1313333333335,20.082333333333334,0.0,24.200666666666667,0.0,2.0,4691.472667614619,1.0,10.8765,2516.1033333333335,0.02430680442382649,1.5,0.08653138278995368,-0.5738095238095238,0.4404761904761904,6.628571428571429,728.9505714285715,3450.409428571428,68.55799999999999,11.18442857142857,16.343714285714288,0.0,73.50814285714286,1133.3484285714285,44.990142857142864,0.0,71.83242857142857,0.0,2.7142857142857144,4062.929000377655,1.0,5.592214285714285,2291.878928571429,0.01455538149342129,1.8571428571428572,0.0009596348781215722,1041.063,Q3
22,2014-04-11,AS14.01,0.07998620207306052,-1.2,0.8,7.0,622.105,2558.446,65.875,94.093,0.0,0.0,51.452,596.807,34.234,0.0,132.267,0.0,5.5,3464.702000379562,1.0,94.093,1577.6264999999999,0.14456988454629432,3.25,0.09155809266285612,-0.5333333333333333,0.7111111111111111,7.133333333333333,697.7903333333334,3490.925333333334,80.03666666666668,6.377,0.3529999999999905,0.0,53.186,1381.9030000000002,0.0,0.0,83.97833333333334,0.0,4.0,4712.0790009498605,1.0,3.1885,2436.414166666667,0.006980673262400237,2.5,0.09077775885944653,-0.45952380952380956,0.5547619047619048,6.771428571428571,664.4697142857142,2681.9467142857143,41.13828571428571,9.322714285714286,16.495,0.0,62.59057142857143,928.3604285714285,42.26414285714286,0.0,78.69942857142857,0.0,3.142857142857143,3442.060143198286,1.0,4.661357142857143,1805.1535714285715,0.014024994658811244,2.0714285714285716,94.0945067457005,662.682,Q2
23,2014-04-12,AS14.01,0.07224906147031816,-0.75,0.75,7.25,256.139,1074.837,19.607,0.0,0.0,0.0,79.033,264.432,5.031,0.0,166.43099999999998,0.0,4.0,1398.79700088501,1.0,0.0,669.6345,0.006992053531161835,2.5,0.09311114060009346,-0.8000000000000002,0.8666666666666667,7.266666666666667,666.6553333333333,2892.2659999999996,59.342666666666666,31.364333333333335,0.3529999999999905,0.0,53.53266666666667,1235.1750000000004,11.411333333333333,0.0,116.01966666666665,0.0,5.5,4007.3450004259744,1.0,15.682166666666667,2063.7205,0.04913466173818753,3.25,0.08410588612598005,-0.6595238095238096,0.6119047619047618,6.885714285714286,627.3448571428571,2624.9042857142854,45.741,22.76457142857143,16.495,0.0,61.54742857142857,872.3168571428571,40.34657142857143,0.0,79.21014285714286,0.0,3.642857142857143,3466.3022861140116,1.0,11.382285714285715,1748.6105714285716,0.03439902655770194,2.3214285714285716,0.0035082918477822335,284.039,Q2
24,2014-04-13,AS14.01,0.014021328954370726,-1.25,1.0,8.0,313.195,625.787,39.477999999999994,82.413,0.0,0.0,94.209,34.501999999999995,0.0,0.0,0.0,0.0,2.5,929.8209991455086,1.0,82.413,330.1445,1.1109897341405635,1.75,0.0770661229127566,-0.7833333333333333,0.7833333333333333,7.216666666666666,482.57733333333334,1920.823333333333,55.48333333333333,31.364333333333335,0.3529999999999905,0.0,65.79166666666667,607.1113333333335,13.088333333333333,0.0,161.03166666666667,0.0,5.5,2438.040333588918,1.0,15.682166666666667,1263.9673333333333,0.05115978926708667,3.25,0.0774268517355333,-0.7095238095238096,0.6333333333333334,6.95,599.4362857142858,2605.840714285714,48.541999999999994,22.76457142857143,16.495,0.0,61.247428571428564,858.206,14.216,0.0,85.9922857142857,0.0,3.7857142857142856,3397.2001434053695,1.0,11.382285714285715,1732.0233571428569,0.034615558305562476,2.392857142857143,82.42633688983729,73.97999999999999,Q3
